run,seed,model,candidate_id,params,inner_train_n,validation_n,validation_AUPRC,validation_F1_threshold
1,42,XGBoost,22,"{""colsample_bytree"": 0.6445798335842342, ""gamma"": 0.9763629504092836, ""learning_rate"": 0.023720899640286893, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.2281348860078111, ""reg_lambda"": 3.014795261895575, ""subsample"": 0.9863170897625428}",39654,9914,0.8107633185232748,0.7818053960800171
1,42,XGBoost,23,"{""colsample_bytree"": 0.6282914129933744, ""gamma"": 0.12952303161172307, ""learning_rate"": 0.048486091007274405, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 1200, ""reg_alpha"": 0.5328695639697293, ""reg_lambda"": 0.31235856903279924, ""subsample"": 0.9637537587189426}",39654,9914,0.8680399809065874,0.8106493353843689
1,42,XGBoost,24,"{""colsample_bytree"": 0.6549263209691097, ""gamma"": 0.32908924201567114, ""learning_rate"": 0.06341324973964213, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 1200, ""reg_alpha"": 0.00022669924161240174, ""reg_lambda"": 0.4510954002014464, ""subsample"": 0.7352775481749565}",39654,9914,0.8747200461740816,0.7948787808418274
1,42,XGBoost,25,"{""colsample_bytree"": 0.900087738114666, ""gamma"": 0.3780132255069243, ""learning_rate"": 0.021719431389523793, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 900, ""reg_alpha"": 0.0013955135752343813, ""reg_lambda"": 0.4135426692033923, ""subsample"": 0.8516633998936064}",39654,9914,0.8844414861494463,0.6523098349571228
1,42,XGBoost,26,"{""colsample_bytree"": 0.7855454930040646, ""gamma"": 0.3408994576770865, ""learning_rate"": 0.016084188451008844, ""max_depth"": 7, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.0008243612163740567, ""reg_lambda"": 0.3015164893862907, ""subsample"": 0.755991576983152}",39654,9914,0.862177540109018,0.7473021149635315
1,42,XGBoost,27,"{""colsample_bytree"": 0.9497247287734591, ""gamma"": 0.3941477148832936, ""learning_rate"": 0.03955309091584225, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.01278605954577778, ""reg_lambda"": 1.6469827047144323, ""subsample"": 0.8071763317351703}",39654,9914,0.8079963817837837,0.7986974716186523
1,42,XGBoost,28,"{""colsample_bytree"": 0.6927065219596673, ""gamma"": 0.6630399797639089, ""learning_rate"": 0.012833851754217345, ""max_depth"": 9, ""min_child_weight"": 1, ""n_estimators"": 900, ""reg_alpha"": 0.043432804877440154, ""reg_lambda"": 0.9531263132159095, ""subsample"": 0.7509487879335098}",39654,9914,0.8843672775282355,0.7273126840591431
1,42,XGBoost,29,"{""colsample_bytree"": 0.7664902391687882, ""gamma"": 0.4356343076072491, ""learning_rate"": 0.011974688072147589, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 600, ""reg_alpha"": 0.00020216032620636466, ""reg_lambda"": 9.265073561049945, ""subsample"": 0.82442490658451}",39654,9914,0.8404042829999525,0.7808845043182373
1,42,XGBoost,30,"{""colsample_bytree"": 0.7210275324226263, ""gamma"": 0.5084111221165744, ""learning_rate"": 0.027185663596533002, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 900, ""reg_alpha"": 0.07552228948373566, ""reg_lambda"": 0.27464850970229504, ""subsample"": 0.9239485654860543}",39654,9914,0.8713528644264302,0.7671515345573425
1,42,XGBoost,31,"{""colsample_bytree"": 0.7558666854038211, ""gamma"": 0.15973951360590077, ""learning_rate"": 0.01865093796833753, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 900, ""reg_alpha"": 0.00012227021718867097, ""reg_lambda"": 5.080561453615666, ""subsample"": 0.8345779374408363}",39654,9914,0.8192203486426812,0.7953189015388489
1,42,XGBoost,32,"{""colsample_bytree"": 0.7349286964711088, ""gamma"": 0.2995746927309664, ""learning_rate"": 0.053245623659615285, ""max_depth"": 3, ""min_child_weight"": 10, ""n_estimators"": 1200, ""reg_alpha"": 0.00023549452568212597, ""reg_lambda"": 2.437265615706971, ""subsample"": 0.7487492417473732}",39654,9914,0.8671685277214596,0.7777664065361023
1,42,XGBoost,33,"{""colsample_bytree"": 0.8744399946407677, ""gamma"": 0.07207260806937044, ""learning_rate"": 0.07519712264395155, ""max_depth"": 9, ""min_child_weight"": 5, ""n_estimators"": 900, ""reg_alpha"": 0.0004548157041428345, ""reg_lambda"": 0.4993199817585326, ""subsample"": 0.7221050175712556}",39654,9914,0.9060877852530352,0.624959409236908
1,42,XGBoost,34,"{""colsample_bytree"": 0.6467810618372054, ""gamma"": 0.9905093019302531, ""learning_rate"": 0.03450332613368289, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 1200, ""reg_alpha"": 0.004981940493463816, ""reg_lambda"": 0.30427298658666135, ""subsample"": 0.7814741875499606}",39654,9914,0.8580954448891449,0.7511793971061707
1,42,XGBoost,35,"{""colsample_bytree"": 0.633258017117614, ""gamma"": 0.554708857479059, ""learning_rate"": 0.046967146272088214, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 900, ""reg_alpha"": 0.0013745749845961068, ""reg_lambda"": 0.14567393879929105, ""subsample"": 0.7595308892366848}",39654,9914,0.8794753605307404,0.7331146001815796
1,42,XGBoost,36,"{""colsample_bytree"": 0.8115068665331095, ""gamma"": 0.6120107488077193, ""learning_rate"": 0.013639045422191376, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 900, ""reg_alpha"": 0.9531425716885843, ""reg_lambda"": 0.9653621637986679, ""subsample"": 0.8413575444912447}",39654,9914,0.8390173462023843,0.7753078937530518
1,42,XGBoost,37,"{""colsample_bytree"": 0.9977847065437551, ""gamma"": 0.3750424635960794, ""learning_rate"": 0.0842240183451619, ""max_depth"": 9, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_alpha"": 0.9670938032186458, ""reg_lambda"": 0.47851142383765605, ""subsample"": 0.7779632441305732}",39654,9914,0.904702597006742,0.6357426047325134
1,42,XGBoost,38,"{""colsample_bytree"": 0.6427874842879556, ""gamma"": 0.8509769890889766, ""learning_rate"": 0.030544725459627862, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 300, ""reg_alpha"": 0.13763921072423863, ""reg_lambda"": 9.078931903498065, ""subsample"": 0.7511789058319746}",39654,9914,0.8299142506093496,0.7609033584594727
1,42,XGBoost,39,"{""colsample_bytree"": 0.6404800486659363, ""gamma"": 0.8570969499518738, ""learning_rate"": 0.044126216125129264, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_alpha"": 0.00012537832810581413, ""reg_lambda"": 0.5744894218576987, ""subsample"": 0.8359470877526469}",39654,9914,0.8928590609643915,0.7019950747489929
1,42,XGBoost,40,"{""colsample_bytree"": 0.8626276563140824, ""gamma"": 0.946983856883309, ""learning_rate"": 0.04237601185064982, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 900, ""reg_alpha"": 0.0023882640705327218, ""reg_lambda"": 0.41954795914078613, ""subsample"": 0.7280358134800609}",39654,9914,0.8577029739509406,0.8111779093742371
1,42,XGBoost,41,"{""colsample_bytree"": 0.9819128349058447, ""gamma"": 0.6072062346501729, ""learning_rate"": 0.0562701824004526, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 900, ""reg_alpha"": 0.9010879758000352, ""reg_lambda"": 0.7919245753237579, ""subsample"": 0.8916026058818334}",39654,9914,0.8619782396223694,0.8052369356155396
1,42,XGBoost,42,"{""colsample_bytree"": 0.9443413520386832, ""gamma"": 0.2037086985769917, ""learning_rate"": 0.09530926499950552, ""max_depth"": 7, ""min_child_weight"": 10, ""n_estimators"": 600, ""reg_alpha"": 0.0014301667126010594, ""reg_lambda"": 1.6874391355750449, ""subsample"": 0.9616271990598217}",39654,9914,0.8963969676341965,0.760951817035675
1,42,XGBoost,43,"{""colsample_bytree"": 0.8665654377739882, ""gamma"": 0.190128466977459, ""learning_rate"": 0.03000901593795923, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 1200, ""reg_alpha"": 0.001169559524989719, ""reg_lambda"": 3.7425651380960128, ""subsample"": 0.9567625489621422}",39654,9914,0.8909021429499425,0.7472072839736938
1,42,XGBoost,44,"{""colsample_bytree"": 0.6913812305699736, ""gamma"": 0.2451209614066433, ""learning_rate"": 0.025397813712751547, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 300, ""reg_alpha"": 0.00012996777539738252, ""reg_lambda"": 1.4908806284974765, ""subsample"": 0.7100460131417998}",39654,9914,0.824459740153775,0.7645390629768372
1,42,XGBoost,45,"{""colsample_bytree"": 0.6663843581482187, ""gamma"": 0.08920875543523732, ""learning_rate"": 0.016676385720199055, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 600, ""reg_alpha"": 0.0002609823346185935, ""reg_lambda"": 1.589150352324326, ""subsample"": 0.7223708086311739}",39654,9914,0.836980866989604,0.7655285000801086
1,42,XGBoost,46,"{""colsample_bytree"": 0.9088774516067792, ""gamma"": 0.7528873443183715, ""learning_rate"": 0.011136595623793804, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 1200, ""reg_alpha"": 0.16088146539002457, ""reg_lambda"": 0.11970615672215532, ""subsample"": 0.8093984925989971}",39654,9914,0.8164402339002118,0.7958794832229614
1,42,XGBoost,47,"{""colsample_bytree"": 0.9888749442464622, ""gamma"": 0.08574815527499235, ""learning_rate"": 0.011624212008938215, ""max_depth"": 9, ""min_child_weight"": 10, ""n_estimators"": 900, ""reg_alpha"": 0.0035001110233797666, ""reg_lambda"": 3.0816654155830223, ""subsample"": 0.7125101424918633}",39654,9914,0.8677717493288553,0.7604162693023682
1,42,XGBoost,48,"{""colsample_bytree"": 0.6752390454704562, ""gamma"": 0.7755645781946637, ""learning_rate"": 0.016878187672234507, ""max_depth"": 9, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_alpha"": 0.0007513260396326124, ""reg_lambda"": 7.225860985843023, ""subsample"": 0.8745940045246812}",39654,9914,0.8725767590418637,0.7165200114250183
1,42,XGBoost,49,"{""colsample_bytree"": 0.6783642787428559, ""gamma"": 0.8978495775068143, ""learning_rate"": 0.010246175351240202, ""max_depth"": 9, ""min_child_weight"": 3, ""n_estimators"": 1200, ""reg_alpha"": 0.2348375488230175, ""reg_lambda"": 3.4207487730600765, ""subsample"": 0.9078058382429789}",39654,9914,0.8801479953294452,0.7092697024345398
1,42,XGBoost,50,"{""colsample_bytree"": 0.9523050550684999, ""gamma"": 0.6687684856104259, ""learning_rate"": 0.0433391987109465, ""max_depth"": 12, ""min_child_weight"": 1, ""n_estimators"": 900, ""reg_alpha"": 0.13228380646371818, ""reg_lambda"": 5.984455815157211, ""subsample"": 0.7546563777136728}",39654,9914,0.9020471669727432,0.6699658632278442
1,42,LogisticRegression,1,"{""C"": 7.838492238515775, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8441230985911133,0.5200706896708479
1,42,LogisticRegression,2,"{""C"": 9.771295921873243, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8405995229606306,0.4523291719081532
1,42,LogisticRegression,3,"{""C"": 0.004636257717695091, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.1561048501965387,0.3055613912046246
1,42,LogisticRegression,4,"{""C"": 0.00018463469076448455, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.2031633817476012
1,42,LogisticRegression,5,"{""C"": 0.03517281409572632, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8282557546262164,0.218665530367659
1,42,LogisticRegression,6,"{""C"": 7.635926163424193, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8594086358861703,0.7719305210453086
1,42,LogisticRegression,7,"{""C"": 0.006999913793337618, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.7618047777643271,0.1834788728609017
1,42,LogisticRegression,8,"{""C"": 0.057349575071509465, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.7528183703136471,0.1116524055051932
1,42,LogisticRegression,9,"{""C"": 0.00590351206304236, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.630037911770868,0.5769449713359021
1,42,LogisticRegression,10,"{""C"": 0.24700714374969804, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8854650146325576,0.7154608581768902
1,42,LogisticRegression,11,"{""C"": 2.606833264471626, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8720236243686099,0.836919897726084
1,42,LogisticRegression,12,"{""C"": 84.17881184764839, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8009232803710072,0.5709984841093647
1,42,LogisticRegression,13,"{""C"": 0.0007108923790747824, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.6761517011874193,0.1742193621821011
1,42,LogisticRegression,14,"{""C"": 0.7235989813334284, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8818038853237878,0.3835098475298721
1,42,LogisticRegression,15,"{""C"": 34.56201509490615, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8385568556074585,0.9048361759717204
1,42,LogisticRegression,16,"{""C"": 0.000571895798198449, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.5
1,42,LogisticRegression,17,"{""C"": 4.534709150771507, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8543613613651073,0.4797757127988132
1,42,LogisticRegression,18,"{""C"": 0.35125037935341236, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8625603497793686,0.2025278563030115
1,42,LogisticRegression,19,"{""C"": 0.00010213269148633343, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.3134913086400829
1,42,LogisticRegression,20,"{""C"": 14.845212655886899, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.833738083883788,0.4601927355055967
1,42,LogisticRegression,21,"{""C"": 5.052343929314814, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8800443257681958,0.4005396084595648
1,42,LogisticRegression,22,"{""C"": 0.002784140766900524, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.0756336883730361
1,42,LogisticRegression,23,"{""C"": 49.29710586752292, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8553220447394274,0.5165725011876301
1,42,LogisticRegression,24,"{""C"": 0.010745019011607437, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.5105154111445345,0.0739589346399074
1,42,LogisticRegression,25,"{""C"": 7.448671995808632, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.8277322176365973,0.9324737081521676
1,42,LogisticRegression,26,"{""C"": 0.00029992789352135555, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.5
1,42,LogisticRegression,27,"{""C"": 0.040206581177332834, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8586388383717015,0.653591404682193
1,42,LogisticRegression,28,"{""C"": 0.06717113572253502, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.8186724457328484,0.6981459338994767
1,42,LogisticRegression,29,"{""C"": 36.47013094886446, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.8040909685631149,0.9071531057885432
1,42,LogisticRegression,30,"{""C"": 0.00019953018887588952, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.612597913284756,0.2411928205960165
1,42,LogisticRegression,31,"{""C"": 1.0224594330802017, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8866820770076916,0.3369425718703525
1,42,LogisticRegression,32,"{""C"": 0.00029228863027364044, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.6359250625540679,0.2123395322369025
1,42,LogisticRegression,33,"{""C"": 0.002407369622614061, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.7498856089534829,0.6365819834690233
1,42,LogisticRegression,34,"{""C"": 6.542549813380158, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8469430526282917,0.360539350782557
1,42,LogisticRegression,35,"{""C"": 5.373853514588159, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8796336483610112,0.4321857915211703
1,42,LogisticRegression,36,"{""C"": 52.1895361139309, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.8170342730256072,0.7630991908651104
1,42,LogisticRegression,37,"{""C"": 0.009963323709041147, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.499053780546229,0.0603581561455628
1,42,LogisticRegression,38,"{""C"": 1.5216035317094265, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8863174116496815,0.3200007871541424
1,42,LogisticRegression,39,"{""C"": 39.99463094730913, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.8583405340062461,0.5178739646603238
1,42,LogisticRegression,40,"{""C"": 0.09236734396481713, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.7869142813034036,0.1683997031661183
1,42,LogisticRegression,41,"{""C"": 0.0002702160767740098, ""class_weight"": null, ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.1599017035437458
1,42,LogisticRegression,42,"{""C"": 3.285375956027996, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.869552635230408,0.8547036035851582
1,42,LogisticRegression,43,"{""C"": 0.0001344372346076144, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.0665725237038531,0.5
1,42,LogisticRegression,44,"{""C"": 0.0029702101756894097, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.5862460281267683,0.4772039596950557
1,42,LogisticRegression,45,"{""C"": 0.007169006686846077, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.7986624982302593,0.6360658924185034
1,42,LogisticRegression,46,"{""C"": 9.99708747575138, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.8221427088253643,0.94999189673915
1,42,LogisticRegression,47,"{""C"": 0.0024701635400138445, ""class_weight"": ""balanced"", ""penalty"": ""l1""}",39654,9914,0.4737497543970324,0.4744398577160276
1,42,LogisticRegression,48,"{""C"": 0.0004079021492893786, ""class_weight"": null, ""penalty"": ""l2""}",39654,9914,0.655015830722767,0.189449016813686
1,42,LogisticRegression,49,"{""C"": 0.08018798129715254, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.873376265929618,0.6990714576794683
1,42,LogisticRegression,50,"{""C"": 0.4402234474347619, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",39654,9914,0.8856677909170976,0.7291868112368814
1,42,LinearSVC,1,"{""C"": 0.006778116013955474, ""class_weight"": ""balanced"", ""loss"": ""hinge""}",39654,9914,0.8279200805688012,0.3005194349064566
1,42,LinearSVC,2,"{""C"": 17.832409467270963, ""class_weight"": ""balanced"", ""loss"": ""squared_hinge""}",39654,9914,0.7684255293827095,0.7506701775979424
1,42,LinearSVC,3,"{""C"": 25.7521340018434, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.8076717784366134,0.2945791136356253
1,42,LinearSVC,4,"{""C"": 0.00010105179294020446, ""class_weight"": null, ""loss"": ""squared_hinge""}",39654,9914,0.6985582063397751,-0.6283724954320862
1,42,LinearSVC,5,"{""C"": 0.0008885639502564829, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7492685226604137,-0.8998967266450549
1,42,LinearSVC,6,"{""C"": 0.0025503874062598802, ""class_weight"": null, ""loss"": ""hinge""}",39654,9914,0.7872422573444697,-0.8878117600995523
