task,Code,Product,run_n,normalized_gain_mean_pct,normalized_gain_SD_pct
classification,ALUI,sporulation killing factor system radical SAM maturase,3,0.0,0.0
classification,ALUJ,sporulation kinase KinD,3,0.0,0.0
classification,ALUK,sporulation membrane protein YtaF,3,0.0,0.0
classification,ALUL,sporulation membrane protein YtrH,3,0.0,0.0
classification,ALUM,sporulation membrane protein YtrI,3,0.0,0.0
classification,ALUN,sporulation peptidase YabG,3,0.0,0.0
classification,ALUO,sporulation phosphorelay system protein KapB,3,0.0,0.0
classification,ALUR,sporulation protein SsgA,3,0.0,0.0
classification,ALUS,sporulation protein YabP,3,0.0,0.0
classification,ALUT,sporulation protein YhaL,3,0.0,0.0
classification,ALUU,sporulation protein YhbH,3,0.0,0.0
classification,ALUV,sporulation protein YhzE1,3,0.0,0.0
classification,ALUW,sporulation protein YhzE2,3,0.0,0.0
classification,ALUX,sporulation protein YjcA,3,0.0,0.0
classification,ALUY,sporulation protein YjcZ,3,0.0,0.0
classification,ALUZ,sporulation protein YkvU,3,0.0,0.0
classification,ALVA,sporulation protein YpjB,3,0.0,0.0
classification,ALVB,sporulation protein YqfC,3,0.0,0.0
classification,ALVC,sporulation protein YqfD,3,0.0,0.0
classification,ALVD,sporulation protein YtxC,3,0.0,0.0
classification,ALVE,sporulation protein YunB,3,0.0,0.0
classification,ALVF,sporulation sensor histidine kinase KinB,3,0.0,0.0
classification,ALVG,sporulation sigma factor-processing peptidase,3,0.0,0.0
classification,ALVH,sporulation specific transcriptional regulator GerR,3,0.0,0.0
classification,ALVI,sporulation thiol-disulfide oxidoreductase StoA,3,0.0,0.0
classification,ALVJ,sporulation transcription factor Spo0A,3,0.0,0.0
classification,ALVK,sporulation transcriptional activator AdeR,3,0.0,0.0
classification,ALVM,sporulation two-component system sensor histidine kinase KinE,3,0.0,0.0
classification,ALVN,sporulation-delaying protein SdpB,3,0.0,0.0
classification,ALVO,sporulation-delaying protein SdpB family protein,3,0.0,0.0
classification,ALVP,sporulation-delaying system protein SdpA,3,0.0,0.0
classification,ALVQ,sporulation-delaying-protein transporter subunit SkiZ,3,0.0,0.0
classification,ALVR,sporulation-related RNA polymerase-binding protein YlyA,3,0.0,0.0
classification,ALVS,sporulation-specific Dnase NucB,3,0.0,0.0
classification,ALVT,sporulation-specific N-acetylmuramoyl-L-alanine amidase,3,0.0,0.0
classification,ALVU,sporulation-specific diadenylate cyclase CdaS,3,0.0,0.0
classification,ALVV,sporulation-specific protease PrtG,3,0.0,0.0
classification,ALVW,sporulation-specific transcription regulator SopVIF,3,0.0,0.0
classification,ALVX,sporulation-specific transcriptional regulator GerR,3,0.0,0.0
classification,ALVY,sporulenol synthase,3,0.0,0.0
classification,ALVZ,sprT domain-containing protein,3,0.0,0.0
classification,ALW,AP endonuclease,3,0.0,0.0
classification,ALWA,squalene cyclase,3,0.0,0.0
classification,ALWB,squalene monooxygenase,3,0.0,0.0
classification,ALWD,squalene--hopene cyclase,3,0.0,0.0
classification,ALWF,ssDNA-binding protein,3,0.0,0.0
classification,ALWG,ssl1498 family light-harvesting-like protein,3,0.0,0.0
classification,ALWH,stability determinant,3,0.0,0.0
classification,ALWK,stabilization protein,3,0.0,0.0
classification,ALWL,stable inheritance protein KleA,3,0.0,0.0
classification,ALWM,stable plasmid inheritance protein B,3,0.0,0.0
classification,ALWN,stachydrine N-demethylase Stc3,3,0.0,0.0
classification,ALWO,stachydrine N-demethylase reductase subunit Stc4,3,0.0,0.0
classification,ALWP,stage 0 sporulation family protein,3,0.0,0.0
classification,ALWQ,stage 0 sporulation protein Spo0J,3,0.0,0.0
classification,ALWR,stage II sporulation protein D,3,0.0,0.0
classification,ALWS,stage II sporulation protein E,3,0.0,0.0
classification,ALWU,stage II sporulation protein P,3,0.0,0.0
classification,ALWV,stage II sporulation protein R,3,0.0,0.0
classification,ALWW,stage II sporulation protein SB,3,0.0,0.0
classification,ALWX,stage II sporulation protein SpoIIB,3,0.0,0.0
classification,ALWY,stage II sporulation protein SpoIIP,3,0.0,0.0
classification,ALWZ,stage II sporulation protein spoIIQ,3,0.0,0.0
classification,ALXA,stage III sporulation protein AA,3,0.0,0.0
classification,ALXB,stage III sporulation protein AB,3,0.0,0.0
classification,ALXC,stage III sporulation protein AC,3,0.0,0.0
classification,ALXD,stage III sporulation protein AD,3,0.0,0.0
classification,ALXE,stage III sporulation protein AE,3,0.0,0.0
classification,ALXF,stage III sporulation protein AF,3,0.0,0.0
classification,ALXG,stage III sporulation protein AG,3,0.0,0.0
classification,ALXH,stage III sporulation protein AH,3,0.0,0.0
classification,ALXI,stage III sporulation protein SpoIIIAB,3,0.0,0.0
classification,ALXJ,stage III sporulation ratchet engulfment protein SpoIIIAH,3,0.0,0.0
classification,ALXK,stage IV sporulation intramembrane metalloprotease SpoIVFB,3,0.0,0.0
classification,ALXL,stage IV sporulation protein A,3,0.0,0.0
classification,ALXM,stage IV sporulation protein SpoIVFA,3,0.0,0.0
classification,ALXN,stage V sporulation T C-terminal domain-containing protein,3,0.0,0.0
classification,ALXO,stage V sporulation protein AA,3,0.0,0.0
classification,ALXP,stage V sporulation protein AB,3,0.0,0.0
classification,ALXQ,stage V sporulation protein AC,3,0.0,0.0
classification,ALXR,stage V sporulation protein AD,3,0.0,0.0
classification,ALXS,stage V sporulation protein AE,3,0.0,0.0
classification,ALXT,stage V sporulation protein B,3,0.0,0.0
classification,ALXU,stage V sporulation protein D,3,0.0,0.0
classification,ALXV,stage V sporulation protein E,3,0.0,0.0
classification,ALXW,stage V sporulation protein K,3,0.0,0.0
classification,ALXX,stage V sporulation protein S,3,0.0,0.0
classification,ALXY,stage V sporulation protein SpoVAA,3,0.0,0.0
classification,ALXZ,stage V sporulation protein SpoVAB,3,0.0,0.0
classification,ALY,AP2/ERF family transcription factor,3,0.0,0.0
classification,ALYA,stage V sporulation protein SpoVABEA,3,0.0,0.0
classification,ALYB,stage V sporulation protein SpoVM,3,0.0,0.0
classification,ALYC,stage V sporulation protein SpoVR,3,0.0,0.0
classification,ALYD,stage V sporulation protein SpoVS,3,0.0,0.0
classification,ALYE,stage V sporulation protein T,3,0.0,0.0
classification,ALYF,stage VI sporulation protein D,3,0.0,0.0
classification,ALYG,stage VI sporulation protein F,3,0.0,0.0
classification,ALYI,staphopain proregion domain-containing protein,3,0.0,0.0
classification,ALYJ,staphostatin A,3,0.0,0.0
classification,ALYK,staphostatin B,3,0.0,0.0
classification,ALYL,staphylobilin-forming heme oxygenase IsdG,3,0.0,0.0
classification,ALYM,staphylobilin-forming heme oxygenase IsdI,3,0.0,0.0
classification,ALYN,staphylocoagulase,3,0.0,0.0
classification,ALYO,staphylococcal enterotoxin type 30,3,0.0,0.0
classification,ALYP,staphylococcal enterotoxin type 31,3,0.0,0.0
classification,ALYQ,staphylococcal enterotoxin type 32,3,0.0,0.0
classification,ALYR,staphylococcal enterotoxin type B,3,0.0,0.0
classification,ALYS,staphylococcal enterotoxin type D,3,0.0,0.0
classification,ALYT,staphylococcal enterotoxin type G,3,0.0,0.0
classification,ALYU,staphylococcal enterotoxin type H,3,0.0,0.0
classification,ALYV,staphylococcal enterotoxin type I,3,0.0,0.0
classification,ALYW,staphylococcal enterotoxin type J,3,0.0,0.0
classification,ALYX,staphylococcal enterotoxin type K,3,0.0,0.0
classification,ALYY,staphylococcal enterotoxin type M,3,0.0,0.0
classification,ALYZ,staphylococcal enterotoxin type N,3,0.0,0.0
classification,ALZA,staphylococcal enterotoxin type P,3,0.0,0.0
classification,ALZB,staphylococcal enterotoxin type Q,3,0.0,0.0
classification,ALZC,staphylococcal enterotoxin type R,3,0.0,0.0
classification,ALZD,staphylococcal enterotoxin type S,3,0.0,0.0
classification,ALZE,staphylococcal enterotoxin type T,3,0.0,0.0
classification,ALZF,staphylococcal enterotoxin type U,3,0.0,0.0
classification,ALZG,staphylococcal protein A,3,0.0,0.0
classification,ALZH,staphyloferrin A biosynthesis protein SfaC,3,0.0,0.0
classification,ALZI,staphyloferrin A export MFS transporter,3,0.0,0.0
classification,ALZJ,staphyloferrin A synthetase SfaB,3,0.0,0.0
classification,ALZK,staphyloferrin B ABC transporter permease subunit SirB,3,0.0,0.0
classification,ALZL,staphyloferrin B ABC transporter permease subunit SirC,3,0.0,0.0
classification,ALZM,staphyloferrin B ABC transporter substrate-binding protein SirA,3,0.0,0.0
classification,ALZN,staphyloferrin B biosynthesis citrate synthase SbnG,3,0.0,0.0
classification,ALZO,staphyloferrin B biosynthesis decarboxylase SbnH,3,0.0,0.0
classification,ALZP,staphyloferrin B biosynthesis protein SbnC,3,0.0,0.0
classification,ALZQ,staphyloferrin B export MFS transporter,3,0.0,0.0
classification,ALZR,staphylokinase,3,0.0,0.0
classification,ALZS,staphylopine biosynthesis dehydrogenase,3,0.0,0.0
classification,ALZT,staphylopine biosynthesis enzyme CntL,3,0.0,0.0
classification,ALZU,staphylopine dehydrogenase CntM,3,0.0,0.0
classification,ALZV,staphylopine family metallophore export MFS transporter CntE,3,0.0,0.0
classification,ALZW,staphylopine uptake ABC transporter ATP-binding protein CntD,3,0.0,0.0
classification,ALZX,staphylopine uptake ABC transporter permease subunit CntC,3,0.0,0.0
classification,ALZY,staphylopine-dependent metal ABC transporter substrate-binding lipoprotein,3,0.0,0.0
classification,ALZZ,staphylopine-dependent metal ABC transporter substrate-binding lipoprotein CntA,3,0.0,0.0
classification,AM,(dimethylallyl)adenosine tRNA methylthiotransferase,3,0.0,0.0
classification,AMAA,staphylopine-dependent metal ABC transporter substrate-binding protein CntA,3,0.0,0.0
classification,AMAB,starch-binding protein,3,0.0,0.0
classification,AMAC,starvation-sensing protein RspA,3,0.0,0.0
classification,AMAD,stationary phase growth adaptation protein,3,0.0,0.0
classification,AMAE,stationary phase inducible protein CsiE,3,0.0,0.0
classification,AMAF,stationary phase or STEss regulating sigma factor,3,0.0,0.0
classification,AMAG,stationary phase survival protein SpsC,3,0.0,0.0
classification,AMAH,stationary phase-induced protein,3,0.0,0.0
classification,AMAJ,staygreen family protein,3,0.0,0.0
classification,AMAK,stbA family protein,3,0.0,0.0
classification,AMAL,stbB stable plasmid inheritance protein B,3,0.0,0.0
classification,AMAM,stealth conserved region 3 domain-containing protein,3,0.0,0.0
classification,AMAN,stealth family protein,3,0.0,0.0
classification,AMAO,sterile alpha motif-like domain-containing protein,3,0.0,0.0
classification,AMAP,steroid 3-ketoacyl-CoA thiolase,3,0.0,0.0
classification,AMAQ,steroid 5-alpha reductase,3,0.0,0.0
classification,AMAR,steroid Delta-isomerase,3,0.0,0.0
classification,AMAS,sterol carrier family protein,3,0.0,0.0
classification,AMAT,sterol carrier protein,3,0.0,0.0
classification,AMAU,sterol carrier protein domain-containing protein,3,0.0,0.0
classification,AMAW,sterol desaturase/SRPBCC family protein,3,0.0,0.0
classification,AMAX,sterol-binding protein,3,0.0,0.0
classification,AMAY,stimulus-sensing domain-containing protein,3,0.0,0.0
classification,AMAZ,stomatin-like protein,3,0.0,0.0
classification,AMB,APH(2'')-If/Ih family aminoglycoside O-phosphotransferase,3,0.0,0.0
classification,AMBD,streptamidine family RiPP,3,0.0,0.0
classification,AMBE,streptogramin A O-acetyltransferase Vat(D),3,0.0,0.0
classification,AMBF,streptogramin A O-acetyltransferase Vat(E),3,0.0,0.0
classification,AMBG,streptolysin associated protein SagC,3,0.0,0.0
classification,AMBH,streptolysin associated protein SagD,3,0.0,0.0
classification,AMBI,streptomycin 3'-kinase,3,0.0,0.0
classification,AMBJ,streptomycin adenylyltransferase Str,3,0.0,0.0
classification,AMBK,streptomycin biosynthesis enzyme StrG,3,0.0,0.0
classification,AMBL,streptomycin biosynthesis protein,3,0.0,0.0
classification,AMBM,streptomycin biosynthesis regulator,3,0.0,0.0
classification,AMBN,streptophobe family protein,3,0.0,0.0
classification,AMBO,streptothricin N-acetyltransferase Sat2,3,0.0,0.0
classification,AMBQ,streptothricin N-acetyltransferase SatA,3,0.0,0.0
classification,AMBR,streptothricin acetyltransferase,3,0.0,0.0
classification,AMBT,stress response kinase SrkA,3,0.0,0.0
classification,AMBU,stress response membrane protein YncL,3,0.0,0.0
classification,AMBV,stress response protein AzuC,3,0.0,0.0
classification,AMBW,stress response protein CsbD,3,0.0,0.0
classification,AMBX,stress response protein ElaB,3,0.0,0.0
classification,AMBY,stress response protein YkoL,3,0.0,0.0
classification,AMBZ,stress response protein YvgO,3,0.0,0.0
classification,AMC,APH(3'') family aminoglycoside O-phosphotransferase,3,0.0,0.0
classification,AMCA,stress response small protein YobI,3,0.0,0.0
classification,AMCB,stress response translation initiation inhibitor YciH,3,0.0,0.0
classification,AMCC,stress responsive protein LiaH,3,0.0,0.0
classification,AMCD,stress-induced protein,3,0.0,0.0
classification,AMCE,stress-induced protein YchH,3,0.0,0.0
classification,AMCF,"stress-induced protein, KGG, repeat-containing protein",3,0.0,0.0
classification,AMCG,stress-responsive nuclear envelope protein,3,0.0,0.0
classification,AMCH,stressosome-associated protein Prli42,3,0.0,0.0
classification,AMCI,strictosidine synthase,3,0.0,0.0
classification,AMCJ,stringent starvation protein SspA,3,0.0,0.0
classification,AMCK,structural cement protein Gp24,3,0.0,0.0
classification,AMCL,structural domain protein,3,0.0,0.0
classification,AMCM,structural injection transglycosylase,3,0.0,0.0
classification,AMCN,structural protein,3,0.0,0.0
classification,AMCP,structural toxin protein (hemagglutinin/hemolysin) RtxA,3,0.0,0.0
classification,AMCQ,styrene monooxygenase NADH-dependent flavin reductase subunit StyB,3,0.0,0.0
classification,AMCR,styrene monooxygenase subunit StyA,3,0.0,0.0
classification,AMCT,styrene transporter StyE,3,0.0,0.0
classification,AMCU,styrene-oxide isomerase StyC,3,0.0,0.0
classification,AMCV,subclass B1 metallo-beta-lactamase,3,0.0,0.0
classification,AMCW,subclass B1 metallo-beta-lactamase AFM-1,3,0.0,0.0
classification,AMCX,subclass B1 metallo-beta-lactamase AFM-2,3,0.0,0.0
classification,AMCY,subclass B1 metallo-beta-lactamase AFM-3,3,0.0,0.0
classification,AMCZ,subclass B1 metallo-beta-lactamase AFM-4,3,0.0,0.0
classification,AMD,APH(3') family aminoglycoside O-phosphotransferase,3,0.0,0.0
classification,AMDA,subclass B1 metallo-beta-lactamase BIM-1,3,0.0,0.0
classification,AMDB,subclass B1 metallo-beta-lactamase GIM-1,3,0.0,0.0
classification,AMDC,subclass B1 metallo-beta-lactamase IMP-1,3,0.0,0.0
classification,AMDD,subclass B1 metallo-beta-lactamase IMP-10,3,0.0,0.0
classification,AMDE,subclass B1 metallo-beta-lactamase IMP-100,3,0.0,0.0
classification,AMDF,subclass B1 metallo-beta-lactamase IMP-11,3,0.0,0.0
classification,AMDG,subclass B1 metallo-beta-lactamase IMP-14,3,0.0,0.0
classification,AMDH,subclass B1 metallo-beta-lactamase IMP-18,3,0.0,0.0
classification,AMDI,subclass B1 metallo-beta-lactamase IMP-22,3,0.0,0.0
classification,AMDJ,subclass B1 metallo-beta-lactamase IMP-26,3,0.0,0.0
classification,AMDK,subclass B1 metallo-beta-lactamase IMP-34,3,0.0,0.0
classification,AMDL,subclass B1 metallo-beta-lactamase IMP-38,3,0.0,0.0
classification,AMDM,subclass B1 metallo-beta-lactamase IMP-4,3,0.0,0.0
classification,AMDN,subclass B1 metallo-beta-lactamase IMP-45,3,0.0,0.0
classification,AMDO,subclass B1 metallo-beta-lactamase IMP-6,3,0.0,0.0
classification,AMDP,subclass B1 metallo-beta-lactamase IMP-68,3,0.0,0.0
classification,AMDQ,subclass B1 metallo-beta-lactamase IMP-69,3,0.0,0.0
classification,AMDR,subclass B1 metallo-beta-lactamase IMP-8,3,0.0,0.0
classification,AMDS,subclass B1 metallo-beta-lactamase IMP-83,3,0.0,0.0
classification,AMDT,subclass B1 metallo-beta-lactamase IMP-89,3,0.0,0.0
classification,AMDU,subclass B1 metallo-beta-lactamase IMP-96,3,0.0,0.0
classification,AMDV,subclass B1 metallo-beta-lactamase KHM-1,3,0.0,0.0
classification,AMDW,subclass B1 metallo-beta-lactamase MYO-1,3,0.0,0.0
classification,AMDX,subclass B1 metallo-beta-lactamase NDM-1,3,0.0,0.0
classification,AMDY,subclass B1 metallo-beta-lactamase NDM-13,3,0.0,0.0
classification,AMDZ,subclass B1 metallo-beta-lactamase NDM-14,3,0.0,0.0
classification,AME,APH(3') family aminoglycoside O-phosphotransferase AphA16,3,0.0,0.0
classification,AMEA,subclass B1 metallo-beta-lactamase NDM-16b,3,0.0,0.0
classification,AMEB,subclass B1 metallo-beta-lactamase NDM-19,3,0.0,0.0
classification,AMEC,subclass B1 metallo-beta-lactamase NDM-21,3,0.0,0.0
classification,AMED,subclass B1 metallo-beta-lactamase NDM-27,3,0.0,0.0
classification,AMEE,subclass B1 metallo-beta-lactamase NDM-29,3,0.0,0.0
classification,AMEF,subclass B1 metallo-beta-lactamase NDM-36,3,0.0,0.0
classification,AMEG,subclass B1 metallo-beta-lactamase NDM-37,3,0.0,0.0
classification,AMEH,subclass B1 metallo-beta-lactamase NDM-4,3,0.0,0.0
classification,AMEI,subclass B1 metallo-beta-lactamase NDM-5,3,0.0,0.0
classification,AMEJ,subclass B1 metallo-beta-lactamase NDM-6,3,0.0,0.0
classification,AMEK,subclass B1 metallo-beta-lactamase NDM-7,3,0.0,0.0
classification,AMEL,subclass B1 metallo-beta-lactamase SIM-1,3,0.0,0.0
classification,AMEM,subclass B1 metallo-beta-lactamase SIM-2,3,0.0,0.0
classification,AMEN,subclass B1 metallo-beta-lactamase VAM-1,3,0.0,0.0
