COG_category,Code,Product_from_GBFF_major,assignment_status,n_CDS_instances,COG_coverage,dominant_COG_fraction
L,LEF,IS3-like element ISLla3 family transposase,high_confidence,10.0,1.0,1.0
L,LEP,IS3-like element ISMex1 family transposase,low_count,3.0,1.0,1.0
L,LEQ,IS3-like element ISMex11 family transposase,low_count,2.0,1.0,1.0
L,LER,IS3-like element ISMex16 family transposase,low_count,2.0,1.0,1.0
L,LET,IS3-like element ISMex37 family transposase,low_count,1.0,1.0,1.0
L,LEU,IS3-like element ISMex5 family transposase,high_confidence,5.0,1.0,1.0
L,LEV,IS3-like element ISMex7 family transposase,low_count,1.0,1.0,1.0
L,LEW,IS3-like element ISMpe1 family transposase,high_confidence,6.0,1.0,1.0
L,LEX,IS3-like element ISMra1 family transposase,low_count,4.0,1.0,1.0
L,LEY,IS3-like element ISMra4 family transposase,low_count,1.0,1.0,1.0
L,LFE,IS3-like element ISPa32 family transposase,low_count,1.0,1.0,1.0
L,LFG,IS3-like element ISPbe1 family transposase,low_count,3.0,1.0,1.0
L,LFQ,IS3-like element ISRel21 family transposase,low_count,2.0,1.0,1.0
L,LFR,IS3-like element ISRhosp1 family transposase,low_count,1.0,1.0,1.0
L,LFS,IS3-like element ISRhosp5 family transposase,low_count,1.0,1.0,1.0
L,LFT,IS3-like element ISRhsp2 family transposase,low_count,2.0,1.0,1.0
L,LFU,IS3-like element ISRj2 family transposase,high_confidence,25.0,1.0,1.0
L,LFX,IS3-like element ISRm1 family transposase,high_confidence,27.0,1.0,1.0
L,LFY,IS3-like element ISRme13 family transposase,high_confidence,10.0,1.0,1.0
L,LFZ,IS3-like element ISRme15 family transposase,low_count,3.0,1.0,1.0
L,LGA,IS3-like element ISRso10 family transposase,high_confidence,6.0,1.0,1.0
L,LGB,IS3-like element ISRso12 family transposase,high_confidence,28.0,1.0,1.0
L,LGC,IS3-like element ISRso20 family transposase,low_count,3.0,1.0,1.0
L,LGF,IS3-like element ISSau2 family transposase,low_count,1.0,1.0,1.0
L,LGJ,IS3-like element ISSen1 family transposase,low_count,4.0,1.0,1.0
L,LGK,IS3-like element ISSen4 family transposase,high_confidence,60.0,1.0,1.0
L,LGO,IS3-like element ISSisp1 family transposase,high_confidence,7.0,1.0,1.0
L,LGP,IS3-like element ISSme1 family transposase,low_count,4.0,1.0,1.0
L,LGZ,IS3-like element ISVch4 family transposase,low_count,1.0,1.0,1.0
L,LHB,IS3-like element ISVpa4 family transposase,low_count,2.0,1.0,1.0
L,LHC,IS3-like element ISXac2 family transposase,high_confidence,6.0,1.0,1.0
L,LHE,IS3-like element ISXc8 family transposase,high_confidence,6.0,1.0,1.0
L,LHK,IS30 family transposase,high_confidence,478.0,1.0,1.0
L,LHL,IS30-like element IS1062 family transposase,low_count,3.0,1.0,1.0
L,LHN,IS30-like element IS1086 family transposase,low_count,2.0,1.0,1.0
L,LHO,IS30-like element IS1088 family transposase,high_confidence,12.0,1.0,1.0
L,LHP,IS30-like element IS1252 family transposase,low_count,4.0,1.0,1.0
L,LHT,IS30-like element IS30 family transposase,high_confidence,64.0,1.0,1.0
L,LHW,IS30-like element IS6770 family transposase,high_confidence,19.0,1.0,1.0
L,LHY,IS30-like element ISAeca1 family transposase,low_count,4.0,1.0,1.0
L,LHZ,IS30-like element ISApl1 family transposase,high_confidence,14.0,1.0,1.0
L,LIA,IS30-like element ISAs2 family transposase,high_confidence,11.0,1.0,1.0
L,LIB,IS30-like element ISAzs27 family transposase,low_count,1.0,1.0,1.0
L,LIC,IS30-like element ISBlo4 family transposase,low_count,3.0,1.0,1.0
L,LIE,IS30-like element ISLga1 family transposase,high_confidence,6.0,1.0,1.0
L,LIG,IS30-like element ISLpl1 family transposase,high_confidence,8.0,1.0,1.0
L,LIH,IS30-like element ISLsa1 family transposase,high_confidence,8.0,1.0,1.0
L,LIL,IS30-like element ISPpu17 family transposase,low_count,2.0,1.0,1.0
L,LIZ,IS30-like element ISVa6 family transposase,high_confidence,11.0,1.0,1.0
L,LJB,IS4 family transposase,high_confidence,622.0,0.9983922829581994,1.0
L,LJE,IS4-like element IS10A family transposase,low_count,2.0,1.0,1.0
L,LJG,IS4-like element IS1675 family transposase,high_confidence,12.0,1.0,1.0
L,LJJ,IS4-like element IS231A family transposase,low_count,1.0,1.0,1.0
L,LJK,IS4-like element IS231B family transposase,low_count,1.0,1.0,1.0
L,LJL,IS4-like element IS231C family transposase,high_confidence,45.0,1.0,1.0
L,LJQ,IS4-like element IS231O family transposase,low_count,1.0,1.0,1.0
L,LJR,IS4-like element IS231Q family transposase,low_count,1.0,1.0,1.0
L,LJU,IS4-like element IS231Y family transposase,high_confidence,5.0,1.0,1.0
L,LJV,IS4-like element IS4 family transposase,low_count,4.0,1.0,1.0
L,LJW,IS4-like element IS421 family transposase,high_confidence,34.0,1.0,1.0
L,LJX,IS4-like element IS4Bsu1 family transposase,low_count,1.0,1.0,1.0
L,LJZ,IS4-like element IS50R family transposase,low_count,1.0,1.0,1.0
L,LKC,IS4-like element ISAba1 family transposase,high_confidence,67.0,1.0,1.0
L,LKD,IS4-like element ISAba33 family transposase,low_count,3.0,1.0,1.0
L,LKJ,IS4-like element ISAeme15 family transposase,high_confidence,16.0,1.0,1.0
L,LKM,IS4-like element ISAeme4 family transposase,high_confidence,6.0,1.0,1.0
L,LKN,IS4-like element ISApu1 family transposase,high_confidence,13.0,1.0,1.0
L,LKO,IS4-like element ISApu2 family transposase,high_confidence,35.0,1.0,1.0
L,LKP,IS4-like element ISAs18 family transposase,low_count,1.0,1.0,1.0
L,LKS,IS4-like element ISBce2 family transposase,high_confidence,5.0,1.0,1.0
L,LKZ,IS4-like element ISBvi1 family transposase,low_count,2.0,1.0,1.0
L,LLF,IS4-like element ISDra7 family transposase,low_count,1.0,1.0,1.0
L,LLG,IS4-like element ISEc13 family transposase,low_count,1.0,1.0,1.0
L,LLI,IS4-like element ISEc60 family transposase,low_count,1.0,1.0,1.0
L,LLS,IS4-like element ISHma1 family transposase,low_count,1.0,1.0,1.0
L,LMF,IS4-like element ISRm16 family transposase,high_confidence,14.0,1.0,1.0
L,LMG,IS4-like element ISRso13 family transposase,high_confidence,16.0,1.0,1.0
L,LMK,IS4-like element ISSysp2 family transposase,low_count,1.0,1.0,1.0
L,LML,IS4-like element ISSysp3 family transposase,low_count,1.0,1.0,1.0
L,LMO,IS4-like element ISVa14 family transposase,low_count,1.0,1.0,1.0
L,LMP,IS4-like element ISVa18 family transposase,low_count,2.0,1.0,1.0
L,LMQ,IS4-like element ISVsa5 family transposase,high_confidence,65.0,1.0,1.0
L,LMR,IS4-like element ISVvu2 family transposase,low_count,1.0,1.0,1.0
L,LMS,IS4-like element ISXac1 family transposase,high_confidence,6.0,1.0,1.0
L,LMU,IS4/Tn5 family transposase DNA-binding protein,low_count,2.0,1.0,1.0
L,LMW,IS481 family transposase,high_confidence,201.0,1.0,1.0
L,LNA,IS481-like element IS5564 family transposase,low_count,1.0,1.0,1.0
L,LNB,IS481-like element ISAs19 family transposase,low_count,2.0,1.0,1.0
L,LND,IS481-like element ISBcen24 family transposase,low_count,1.0,1.0,1.0
L,LNI,IS481-like element ISEc19 family transposase,high_confidence,6.0,1.0,1.0
L,LNL,IS481-like element ISKpn27 family transposase,low_count,2.0,1.0,1.0
L,LNM,IS481-like element ISKpn28 family transposase,high_confidence,7.0,1.0,1.0
L,LNQ,IS481-like element ISRhosp6 family transposase,low_count,1.0,1.0,1.0
L,LNR,IS481-like element ISRm20 family transposase,low_count,3.0,1.0,1.0
L,LNS,IS481-like element ISRme14 family transposase,low_count,2.0,1.0,1.0
L,LNW,IS481-like element ISVvu4 family transposase,low_count,1.0,1.0,1.0
L,LNX,IS5 family transposase,high_confidence,2303.0,1.0,0.9478940512375162
L,LNY,IS5-like element IS1021 family transposase,high_confidence,149.0,1.0,1.0
L,LOF,IS5-like element IS1194 family transposase,low_count,1.0,1.0,1.0
L,LOG,IS5-like element IS1248A family transposase,high_confidence,6.0,1.0,0.8333333333333334
L,LOJ,IS5-like element IS1384 family transposase,low_count,1.0,1.0,1.0
L,LOL,IS5-like element IS1420 family transposase,high_confidence,22.0,1.0,1.0
L,LOM,IS5-like element IS1421 family transposase,high_confidence,84.0,1.0,1.0
L,LON,IS5-like element IS1478 family transposase,high_confidence,22.0,1.0,1.0
L,LOQ,IS5-like element IS1646 family transposase,high_confidence,20.0,1.0,1.0
L,LOT,IS5-like element IS17 family transposase,high_confidence,5.0,1.0,1.0
L,LOV,IS5-like element IS402 family transposase,high_confidence,9.0,1.0,1.0
L,LOY,IS5-like element IS5 family transposase,high_confidence,42.0,1.0,1.0
L,LPE,IS5-like element IS903B family transposase,high_confidence,87.0,1.0,1.0
L,LPH,IS5-like element ISAba10 family transposase,low_count,2.0,1.0,1.0
L,LPJ,IS5-like element ISAba13 family transposase,high_confidence,42.0,1.0,1.0
L,LPM,IS5-like element ISAba31 family transposase,low_count,1.0,1.0,1.0
L,LPO,IS5-like element ISAba40 family transposase,low_count,1.0,1.0,1.0
L,LPX,IS5-like element ISAli1 family transposase,low_count,3.0,1.0,1.0
L,LPY,IS5-like element ISAli17 family transposase,low_count,1.0,1.0,1.0
L,LQB,IS5-like element ISAs13 family transposase,low_count,2.0,1.0,1.0
L,LQG,IS5-like element ISAzba5 family transposase,low_count,4.0,1.0,1.0
L,LQH,IS5-like element ISAzba7 family transposase,high_confidence,8.0,1.0,1.0
L,LQL,IS5-like element ISAzs10 family transposase,low_count,2.0,1.0,1.0
L,LQM,IS5-like element ISAzs28 family transposase,low_count,1.0,1.0,1.0
L,LQN,IS5-like element ISAzs9 family transposase,low_count,2.0,1.0,1.0
L,LQR,IS5-like element ISBmu23 family transposase,high_confidence,7.0,1.0,1.0
L,LQS,IS5-like element ISBph2 family transposase,low_count,1.0,1.0,1.0
L,LQT,IS5-like element ISBugl2 family transposase,high_confidence,122.0,1.0,1.0
L,LQW,IS5-like element ISBvi6 family transposase,low_count,1.0,1.0,1.0
L,LRE,IS5-like element ISDra5 family transposase,low_count,3.0,1.0,1.0
L,LRF,IS5-like element ISEc35 family transposase,low_count,2.0,1.0,1.0
L,LRH,IS5-like element ISEc68 family transposase,high_confidence,9.0,1.0,1.0
L,LRR,IS5-like element ISH28 family transposase,low_count,1.0,1.0,1.0
L,LRV,IS5-like element ISHma13 family transposase,low_count,1.0,1.0,1.0
L,LRW,IS5-like element ISHma6 family transposase,low_count,3.0,1.0,1.0
L,LSH,IS5-like element ISKpn26 family transposase,high_confidence,94.0,1.0,1.0
L,LSM,IS5-like element ISLpl3 family transposase,low_count,2.0,1.0,1.0
L,LSX,IS5-like element ISMex32 family transposase,low_count,1.0,1.0,1.0
L,LSZ,IS5-like element ISMno12 family transposase,low_count,3.0,1.0,1.0
L,LTC,IS5-like element ISMra2 family transposase,low_count,1.0,1.0,1.0
L,LTE,IS5-like element ISNGR9 family transposase,low_count,1.0,1.0,1.0
L,LTF,IS5-like element ISNamo1 family transposase,low_count,1.0,1.0,1.0
L,LTH,IS5-like element ISNpe14 family transposase,low_count,1.0,1.0,1.0
L,LTN,IS5-like element ISPa16 family transposase,low_count,2.0,1.0,1.0
L,LTO,IS5-like element ISPa41 family transposase,low_count,1.0,1.0,1.0
L,LTT,IS5-like element ISPbe2 family transposase,low_count,1.0,1.0,1.0
L,LTV,IS5-like element ISPko1 family transposase,low_count,1.0,1.0,1.0
L,LTW,IS5-like element ISPme2 family transposase,low_count,2.0,1.0,1.0
L,LTX,IS5-like element ISPna3 family transposase,low_count,1.0,1.0,1.0
L,LUA,IS5-like element ISPpa3 family transposase,high_confidence,5.0,1.0,1.0
L,LUC,IS5-like element ISPpa6 family transposase,low_count,3.0,1.0,1.0
L,LUD,IS5-like element ISPpa8 family transposase,low_count,2.0,1.0,1.0
L,LUL,IS5-like element ISPst12 family transposase,low_count,3.0,1.0,1.0
L,LUY,IS5-like element ISRm12 family transposase,low_count,1.0,1.0,1.0
L,LUZ,IS5-like element ISRm13 family transposase,low_count,3.0,1.0,1.0
L,LVA,IS5-like element ISRm33 family transposase,low_count,1.0,1.0,1.0
L,LVC,IS5-like element ISRm4-1 family transposase,high_confidence,26.0,1.0,1.0
L,LVD,IS5-like element ISRm4-3 family transposase,high_confidence,5.0,1.0,1.0
L,LVE,IS5-like element ISRme1 family transposase,high_confidence,5.0,1.0,1.0
L,LVG,IS5-like element ISRso1 family transposase,high_confidence,26.0,1.0,1.0
L,LVH,IS5-like element ISRso9 family transposase,high_confidence,8.0,1.0,1.0
L,LVJ,IS5-like element ISRsp18 family transposase,low_count,1.0,1.0,1.0
L,LVM,IS5-like element ISRta5 family transposase,low_count,1.0,1.0,1.0
L,LVO,IS5-like element ISRtr4 family transposase,low_count,1.0,1.0,1.0
L,LVV,IS5-like element ISSpo9 family transposase,low_count,1.0,1.0,1.0
L,LWA,IS5-like element ISStma16 family transposase,low_count,1.0,1.0,1.0
L,LWE,IS5-like element ISVa2 family transposase,low_count,1.0,1.0,1.0
L,LWG,IS5-like element ISXca5 family transposase,low_count,2.0,1.0,1.0
L,LWK,IS5/IS1182 family transposase,high_confidence,18.0,1.0,0.5
L,LWL,IS6 family transposase,high_confidence,936.0,0.9604700854700856,0.9988876529477196
L,LWM,IS6-like element IS1006 family transposase,high_confidence,15.0,1.0,1.0
L,LWN,IS6-like element IS1007 family transposase,low_count,2.0,1.0,1.0
L,LWO,IS6-like element IS1008 family transposase,high_confidence,37.0,1.0,1.0
L,LWP,IS6-like element IS1216 family transposase,high_confidence,55.0,1.0,1.0
L,LWU,IS6-like element IS257 family transposase,high_confidence,42.0,1.0,1.0
L,LWV,IS6-like element IS26 family transposase,high_confidence,602.0,1.0,1.0
L,LWW,IS6-like element IS6100 family transposase,high_confidence,109.0,1.0,1.0
L,LXB,IS6-like element ISCpe7 family transposase,low_count,1.0,1.0,1.0
L,LXF,IS6-like element ISEnfa1 family transposase,low_count,4.0,1.0,1.0
L,LXH,IS6-like element ISH17 family transposase,low_count,1.0,1.0,1.0
L,LXP,IS6-like element ISMno34 family transposase,low_count,1.0,1.0,1.0
L,LXQ,IS6-like element ISMno35 family transposase,low_count,1.0,1.0,1.0
L,LXR,IS6-like element ISMno36 family transposase,low_count,1.0,1.0,1.0
L,LXS,IS6-like element ISMno6 family transposase,low_count,1.0,1.0,1.0
L,LXV,IS6-like element ISPmar1 family transposase,low_count,2.0,1.0,1.0
L,LXW,IS6-like element ISPpa9 family transposase,low_count,4.0,1.0,1.0
L,LYG,IS6-like element ISS1N family transposase,high_confidence,62.0,1.0,1.0
L,LYH,IS6-like element ISS1S family transposase,high_confidence,55.0,1.0,1.0
L,LYI,IS6-like element ISS1W family transposase,low_count,3.0,1.0,1.0
L,LYM,IS6-like element ISTeha2 family transposase,low_count,1.0,1.0,1.0
L,LYQ,IS607 family element RNA-guided endonuclease TnpB,high_confidence,22.0,1.0,1.0
L,LYR,IS607 family transposase,high_confidence,54.0,1.0,0.9814814814814816
L,LYT,IS607-like element ISCbo10 family transposase,low_count,1.0,1.0,1.0
L,LYU,IS607-like element ISCbo6 family transposase,low_count,1.0,1.0,1.0
K,LZC,IS630 family transposase,high_confidence,1033.0,1.0,0.9961277831558568
L,LZC,IS630 family transposase,high_confidence,1033.0,1.0,0.9961277831558568
L,LZE,IS630 transposase-related protein,high_confidence,24.0,0.75,1.0
L,LZH,IS630-like element IS885 family transposase,low_count,3.0,1.0,1.0
L,LZK,IS630-like element ISAcma30 family transposase,low_count,1.0,1.0,1.0
L,LZO,IS630-like element ISAhy2 family transposase,high_confidence,20.0,1.0,1.0
L,LZP,IS630-like element ISAli2 family transposase,low_count,2.0,1.0,1.0
L,LZQ,IS630-like element ISAli3 family transposase,high_confidence,6.0,1.0,1.0
L,LZV,IS630-like element ISAzs14 family transposase,low_count,3.0,1.0,1.0
L,LZW,IS630-like element ISAzs31 family transposase,low_count,1.0,1.0,1.0
L,LZY,IS630-like element ISBmu8 family transposase,low_count,1.0,1.0,1.0
L,LZZ,IS630-like element ISBs2 family transposase,low_count,1.0,1.0,1.0
L,MAD,IS630-like element ISEc33 family transposase,high_confidence,14.0,1.0,1.0
L,MAI,IS630-like element ISHam1 family transposase,low_count,1.0,1.0,1.0
L,MAP,IS630-like element ISMex30 family transposase,low_count,1.0,1.0,1.0
L,MAT,IS630-like element ISMno11 family transposase,low_count,1.0,1.0,1.0
L,MAU,IS630-like element ISMno19 family transposase,low_count,1.0,1.0,1.0
L,MAV,IS630-like element ISMno21 family transposase,low_count,1.0,1.0,1.0
L,MBB,IS630-like element ISPna1 family transposase,low_count,1.0,1.0,1.0
L,MBH,IS630-like element ISRj1 family transposase,high_confidence,5.0,1.0,1.0
L,MBI,IS630-like element ISRjo2 family transposase,low_count,4.0,1.0,1.0
L,MBJ,IS630-like element ISRm10 family transposase,high_confidence,10.0,1.0,1.0
L,MBK,IS630-like element ISRm10-1 family transposase,high_confidence,15.0,1.0,1.0
L,MBL,IS630-like element ISRm2011-2 family transposase,high_confidence,128.0,1.0,1.0
L,MBM,IS630-like element ISRso5 family transposase,high_confidence,19.0,1.0,1.0
L,MBS,IS66 family insertion sequence element accessory protein TnpA,high_confidence,58.0,0.6896551724137931,1.0
L,MBT,IS66 family insertion sequence element accessory protein TnpB,high_confidence,1327.0,0.984174830444612,1.0
K,MBU,IS66 family transposase,high_confidence,927.0,0.988133764832794,0.5818777292576419
L,MBU,IS66 family transposase,high_confidence,927.0,0.988133764832794,0.5818777292576419
K,MBV,IS66 family transposase zinc-finger binding domain-containing protein,high_confidence,13.0,0.8461538461538461,0.5454545454545454
L,MBV,IS66 family transposase zinc-finger binding domain-containing protein,high_confidence,13.0,0.8461538461538461,0.5454545454545454
L,MCF,IS66-like element ISAba24 family transposase,low_count,2.0,1.0,1.0
L,MCL,IS66-like element ISAli15 family transposase,low_count,1.0,1.0,1.0
L,MCQ,IS66-like element ISAzs18 family transposase,low_count,2.0,1.0,1.0
L,MCX,IS66-like element ISCro1 family transposase,high_confidence,16.0,1.0,1.0
L,MDB,IS66-like element ISEc22 family transposase,low_count,2.0,1.0,0.5
L,MDC,IS66-like element ISEc23 family transposase,high_confidence,25.0,1.0,1.0
L,MDE,IS66-like element ISEc47 family transposase,low_count,2.0,1.0,1.0
L,MDK,IS66-like element ISKox1 family transposase,high_confidence,6.0,1.0,1.0
L,MDM,IS66-like element ISKpn24 family transposase,low_count,1.0,1.0,1.0
L,MDR,IS66-like element ISMno2 family transposase,low_count,2.0,1.0,1.0
L,MDS,IS66-like element ISMno3 family transposase,low_count,1.0,1.0,1.0
L,MDU,IS66-like element ISNpe25 family transposase,low_count,2.0,1.0,1.0
L,MDX,IS66-like element ISPpu13 family transposase,low_count,1.0,1.0,1.0
L,MEJ,IS66-like element ISRm2 family transposase,high_confidence,12.0,1.0,1.0
L,MER,IS66-like element ISVa11 family transposase,high_confidence,9.0,1.0,1.0
L,MES,IS66-like element ISVa12 family transposase,low_count,2.0,1.0,1.0
L,MEU,IS66-like element accessory protein TnpA,high_confidence,688.0,0.9869186046511628,1.0
L,MEV,IS66-like element short variant transposase,low_count,1.0,1.0,1.0
L,MEW,IS701 family transposase,high_confidence,359.0,1.0,0.9860724233983288
L,MEX,IS701-like element IS1452 family transposase,low_count,3.0,1.0,1.0
L,MEY,IS701-like element ISAba11 family transposase,low_count,1.0,1.0,1.0
L,MEZ,IS701-like element ISAcma8 family transposase,low_count,1.0,1.0,1.0
L,MFB,IS701-like element ISAzs1 family transposase,low_count,1.0,1.0,1.0
L,MFC,IS701-like element ISAzs6 family transposase,high_confidence,5.0,1.0,1.0
L,MFT,IS701-like element ISPna6 family transposase,low_count,1.0,1.0,1.0
L,MFU,IS701-like element ISRhosp2 family transposase,low_count,1.0,1.0,1.0
L,MFW,IS701-like element ISRm31 family transposase,high_confidence,7.0,1.0,1.0
L,MFX,IS701-like element ISRso17 family transposase,high_confidence,73.0,1.0,1.0
L,MGB,IS91 family transposase,ambiguous,229.0,1.0,0.4978165938864629
L,MGW,IS982 family transposase,high_confidence,71.0,1.0,1.0
L,MHA,IS982-like element IS982B family transposase,high_confidence,18.0,1.0,1.0
L,MHB,IS982-like element IS982C family transposase,low_count,1.0,1.0,1.0
L,MHD,IS982-like element ISAba825 family transposase,high_confidence,8.0,1.0,1.0
